13342	7486
7993	12276
5518	10084
5532	8835
3353	6404
3353	1565
3353	654
3353	9252
3353	4054
3353	7929
3353	7545
3353	7828
3353	1656
3353	9220
3353	4359
3353	15206
3353	11571
3353	1350
3353	11717
3353	8510
3353	12772
3353	4179
3353	12209
3353	1799
3353	71
3353	11059
3353	8192
3353	3455
3353	2305
3353	1203
3353	10484
3353	5144
3353	4130
3353	12601
3353	8080
3353	15245
3353	4439
3353	9568
3353	3151
3353	14298
3353	7490
3353	7908
3353	4010
3353	2096
3353	9945
3353	3537
3353	2904
3353	14827
3353	3777
3353	14867
3353	777
3353	14061
3353	1496
3353	10909
3353	14173
3353	5185
3353	13584
9802	5329
9802	12962
9802	15476
9802	644
9802	14818
9802	12902
9802	4059
9802	7471
9802	12288
9802	10745
9802	9062
14170	3582
14170	2487
14170	6319
14170	15304
14170	2706
14170	13814
14170	5745
14170	8154
14170	12282
14170	4185
14170	1683
14170	4923
14170	15165
14170	13821
14170	8396
14170	13482
14170	10323
14170	1357
14170	6543
14170	6905
14170	7691
14170	7572
14170	5319
14170	1165
14170	197
14170	12362
14170	6939
14170	846
14170	8927
14170	14805
14170	8494
14170	2451
14170	8242
14170	13993
14170	1679
14170	5498
14170	351
14170	11149
14170	8468
14170	9485
14170	14507
14170	13601
14170	13787
14170	7499
14170	13219
14170	12260
14170	10412
14170	2584
14170	11690
14170	2660
14170	8033
14170	4378
14170	13406
14170	11921
14170	7259
14170	11953
14170	5339
14170	6978
14170	3198
14170	6377
14170	10547
14170	5930
14170	9191
14170	6034
14170	1902
3191	12718
3191	384
3191	8100
3191	4544
3191	5216
3191	5007
2746	9286
2746	5007
11375	14043
11375	14270
11375	6379
11375	3997
11375	7468
11375	13723
11375	14722
11375	793
3722	4963
3722	12013
3722	5568
3722	9074
15082	6176
15082	5194
15082	9572
15082	9600
15082	8189
15082	9060
15082	11053
15082	5103
15082	9974
15082	9591
15082	9818
15082	5610
15082	5542
15082	4367
15082	12415
10354	15082
15082	8768
15082	14418
15082	5674
15082	14137
15082	2263
15082	14126
15082	6701
15082	5982
15082	1214
15082	7953
15082	7705
6982	15082
15082	5387
15082	12306
15082	9837
15082	15574
15082	13570
15082	7190
15082	6505
7461	3018
7461	4302
7461	4138
7461	7195
7461	3824
7461	270
7461	15135
7461	10971
7461	12256
7461	7705
7461	11512
7461	13229
7461	6413
7461	3238
7461	8674
7461	6546
13008	7283
2258	3582
2258	7762
2258	4407
2258	5142
2258	7105
2258	13613
2258	2588
2258	9884
2258	12474
2258	15122
2258	9936
2258	15666
2258	7963
2258	10778
2258	5767
2258	5817
2258	11913
2258	6948
2258	7063
2258	14097
2258	5659
2258	12569
2258	2036
11323	14639
11323	2933
11323	13860
11323	8262
11323	8249
5845	5930
5845	13236
5845	6939
5845	4430
7865	7336
7865	5351
7865	14768
7865	5007
12121	9763
6982	12121
12121	8927
3641	4138
268	9800
268	14297
268	6195
268	8267
268	3047
268	10308
268	3431
268	15392
268	10640
268	3512
268	5434
268	2607
268	2805
268	12793
268	3643
268	9502
268	10227
268	15410
5190	8699
5190	11656
5190	14252
5190	15628
5190	10136
5190	4435
5190	1458
5190	8022
5190	4957
5190	4963
5190	2232
5190	11137
5190	9075
5190	15229
5190	13808
5190	5190
5190	8794
5190	4138
5190	2911
5190	7103
5190	13639
5190	7831
5190	14360
7003	1174
7003	1255
7003	15187
7003	1609
7003	11360
7003	11110
7003	2800
7003	10486
7003	14819
7003	15637
7003	11812
7003	13058
7003	6934
7003	14377
7003	12455
7003	1684
7003	2018
7003	4386
7003	11634
7003	9106
7003	5361
7003	339
7003	2062
7003	6258
7003	13931
7003	6765
7003	5768
7003	10282
7003	3582
7003	4011
7003	2917
7003	15091
7003	4054
7003	4987
7003	13571
7003	5379
7003	3761
7003	11606
7003	15059
7003	3686
7003	870
7003	10883
7003	1509
7003	4805
7003	13336
7003	13950
7003	9770
7003	8468
7003	8181
7003	13234
7003	8012
7003	15617
7003	4222
7003	14818
7003	14151
7003	2511
7003	10337
7003	419
7003	3091
7003	1994
7003	5034
7003	9773
7003	12750
7003	3125
7003	8867
7003	4470
7003	2929
7003	10789
7003	7335
7003	1408
7003	14442
7003	9230
7003	9414
7003	12536
7003	7390
7003	3491
7003	9779
7003	44
7003	2933
7003	13675
7003	11663
7003	12528
7003	6598
7003	7037
7003	11245
7003	5660
7003	15207
7003	14648
7003	1647
7003	4974
7003	9210
7003	12883
7003	867
7003	5146
7003	3967
7003	4687
7003	8749
7003	13893
7003	13517
7003	12606
7003	6798
7003	14852
7003	15157
7003	9348
7003	8126
7003	1431
7003	4960
7003	9095
7003	3775
7003	3526
7003	4714
7003	3672
7003	852
7003	13140
7003	693
7003	13717
7003	11563
7003	9180
7003	5276
7003	2045
7003	6960
7003	6627
7003	13259
7003	12001
7003	5115
7003	2196
7003	3829
7003	7391
7003	12735
7003	11162
7003	8406
7003	1039
7003	9521
7003	11197
7003	583
7003	7791
7003	7349
7003	4523
7003	11762
7003	14673
7003	13454
7003	10088
7003	10384
7003	3917
7003	11364
7003	8086
7003	7804
7003	2298
11529	9680
11529	14577
11529	7810
11529	6235
129	8924
129	5073
129	8154
129	15091
129	13950
129	9064
129	9492
129	11953
129	15647
129	10405
129	8260
129	9485
129	4378
129	9569
129	3960
129	11597
129	8074
4584	8511
5384	7471
5384	3614
2062	3295
2062	15422
2062	8702
2062	8308
2062	12469
2062	7314
2062	813
2062	8912
2062	10486
2062	9385
2062	9662
2062	7691
2062	8389
2062	6934
2062	8157
2062	12455
2062	1070
2062	0
2062	1016
2062	3256
2062	6118
2062	13245
2062	797
2062	10802
2062	7472
2062	8960
2062	6258
2062	4646
2062	2527
2062	13723
2062	13931
2062	5768
2062	2722
2062	5930
2062	13164
2062	2917
2062	15091
2062	11051
2062	7676
2062	3276
2062	10515
2062	870
2062	4714
2062	11379
2062	14676
2062	1035
2062	4805
2062	12570
2062	1434
2062	15669
2062	10637
2062	8663
2062	11360
2062	9770
2062	2073
2062	3707
2062	15617
2062	14151
2062	13303
2062	10337
2062	11800
2062	3917
2062	5785
2062	4467
2062	14177
2062	4138
2062	3240
2062	11953
2062	13073
2062	455
2062	10492
2062	283
2062	11762
2062	7017
2062	2615
2062	10829
2062	11182
2062	44
2062	629
2062	5550
2062	4923
2062	13427
2062	11869
2062	11663
2062	3760
2062	2811
2062	5660
2062	4910
2062	1165
2062	7673
2062	14852
2062	8910
2062	15364
2062	10360
2062	6627
2062	9542
2062	2622
2062	11606
2062	9450
2062	12001
2062	13479
2062	5034
2062	8688
2062	14085
2062	6881
2062	15547
2062	15210
2062	13316
2062	13560
2062	8700
2062	9095
2062	4639
2062	10883
2062	14867
2062	14061
2062	7660
2062	6131
2062	15027
2062	13454
2062	7029
2062	2538
2062	5214
2062	11348
2062	8629
2062	3347
2062	1414
2062	12332
2062	2196
2062	6766
2062	6210
2062	13397
2062	8134
2062	11271
2062	2818
2062	6217
2062	13950
2062	9749
2062	15248
2062	6865
2062	4909
2062	4523
2062	8194
2062	9945
2062	5359
2062	43
2062	10088
2062	5115
2062	1169
2062	7804
15430	167
15430	7834
15430	2364
15430	11749
15430	11717
15430	5331
2443	8771
15474	3496
15474	5214
15474	1559
15474	8629
15474	14314
15474	7421
15474	4923
15474	14507
15474	5007
8619	4756
8619	4430
8619	14348
8619	9094
8619	14216
9490	10975
12670	14722
12670	5118
12670	9945
12670	6660
12670	1788
12670	11864
12670	11360
12670	7705
12670	1742
12670	8927
12670	14560
12670	3237
2207	864
2207	2317
2207	11216
2207	2153
2207	4963
2207	10939
2207	2527
2207	7525
2207	7774
2207	5767
2207	14185
2207	2207
2207	14722
2207	10464
2207	10316
2207	10634
2207	14029
2207	7326
2207	6982
2207	793
2207	11360
4696	11995
4696	4439
4696	2067
4696	3509
8326	11671
8326	6420
8326	2481
8326	4059
8326	10062
8326	1594
8326	13258
931	7108
931	11020
8181	141
141	5359
6982	141
141	10941
141	9628
1163	1737
1163	13111
1531	4245
1531	6467
1531	11393
1531	15614
1531	7424
1531	7876
1531	11020
14345	2500
8756	7713
8756	3385
8756	4771
8756	12900
8756	8746
8756	10836
8756	13978
8756	12723
8756	12639
8756	2650
8756	2553
11067	6319
11067	140
11067	1679
11067	8674
11067	10847
11067	1615
11067	8396
11067	4722
11067	13654
1459	13822
7089	6449
7089	15596
7089	15483
7089	15167
7089	6426
7089	8267
7089	251
7089	4239
7089	9013
7089	14950
7089	1174
7089	15666
7089	10756
7089	1979
7089	8648
7089	7184
7089	9569
7089	3171
7089	2544
7089	366
7089	6727
11566	12134
11566	12799
11566	8942
11566	6116
11566	11345
11566	4393
11566	11020
11566	14668
11566	14656
11566	3966
11566	7937
11566	9697
11566	13397
11566	13187
11566	2221
11566	2283
11566	4566
11566	5784
11566	12274
11566	14563
11566	9033
11566	11114
11566	14948
11566	5456
10433	3089
10433	12233
10433	12603
10433	14209
10433	8131
10433	5368
10433	12172
10433	10350
10433	8204
10433	5894
10433	8312
10433	10363
9932	2077
9932	6795
9932	6802
9932	2716
9932	10847
9932	12605
9932	2350
9932	10346
9932	1041
9932	13964
9932	11420
9932	9963
9932	10616
2753	335
2753	15402
2753	2146
2753	2650
2753	4594
11441	11069
11441	11133
11441	10939
11441	13756
11441	15324
4714	10833
4714	14314
4714	4523
4714	2917
4714	15091
4714	44
4714	8804
4714	6722
4714	7416
4714	4923
4714	15187
4714	4340
4714	1808
4714	3901
4714	870
4714	6258
4714	4357
4714	1357
4714	10893
4714	10486
4714	11348
4714	11379
4714	3917
4714	4805
4714	5660
4714	11812
4714	2196
4714	2925
4714	9770
4714	9297
4714	14301
4714	875
4714	5963
4714	15617
4714	13950
4714	12455
4714	2359
4714	14151
4714	6169
4714	11671
4714	4636
4714	7873
4714	10974
4714	7032
4714	9348
4714	13627
4714	12378
4714	5034
4714	9773
4714	4960
4714	9662
4714	11953
4714	14827
4714	10088
4714	13931
4714	5115
4714	10808
4714	2929
4714	14061
4714	6413
4714	11762
4714	3415
10476	11307
10476	14353
10476	12924
10476	7868
12450	10489
12450	4891
12450	15485
12450	2706
12450	6228
12450	8360
12450	13860
12450	8882
12450	8648
12450	10701
12450	691
12450	9963
12450	3919
12450	9022
12450	11476
12450	11153
12450	503
12450	5037
12450	11554
12450	8396
12450	14922
12450	1478
12450	7937
12450	14085
12450	4689
12450	5661
12450	7184
12450	2232
12450	14801
12450	15617
12450	1679
12450	11895
12450	8258
12450	11699
12450	2471
12450	5931
12450	2813
12450	6982
12450	8688
12450	802
12450	1174
12450	9529
12450	2562
12450	8989
12450	1456
12450	13723
12450	12924
12450	2911
12450	6290
2053	12450
12450	6664
12450	12412
12450	6727
12450	1354
12450	3609
12450	5885
12450	10756
9530	5118
9530	11535
9530	2455
877	6745
877	14274
877	14204
424	1413
424	5788
424	4613
424	1808
424	918
424	14913
424	4216
424	14499
424	5214
424	13648
424	793
424	15124
424	2065
424	6795
424	9956
424	1745
424	10816
424	6747
424	125
424	6508
424	13413
424	14891
424	5351
424	7010
14875	5379
8663	1414
8663	8308
8663	10515
8663	813
8663	11182
8663	10486
8663	9385
8663	7691
8663	629
8663	5063
8663	14085
8663	2845
8663	13609
8663	13245
8663	10585
8663	8134
8663	4646
8663	13931
8663	5768
8663	4923
8663	13164
8663	3292
8663	3039
8663	15091
8663	11051
8663	11606
8663	3276
8663	1715
8663	4805
8663	3707
8663	13303
8663	2033
8663	14177
8663	2750
8663	3240
8663	11953
8663	13073
8663	455
8663	10492
8663	11762
8663	7017
8663	7893
8663	1443
8663	12001
8663	2933
8663	5550
8663	14833
8663	13427
8663	9672
8663	12559
8663	4995
8663	7631
8663	4910
8663	8910
8663	15364
8663	6627
8663	2538
8663	2622
8663	5930
8663	8096
8663	10883
8663	10637
8663	6131
8663	15027
8663	1016
8663	12647
8663	3256
8663	3347
8663	10882
8663	1169
8663	12332
8663	0
8663	13503
8663	11271
8663	6217
8663	13950
8663	9749
8663	11852
8663	4523
8663	8194
8663	8921
8663	5359
8663	5115
8663	3917
8663	6413
8663	2617
4734	5306
4734	12799
1690	1292
1690	9697
6603	6660
6603	10771
6603	4993
1186	4196
15561	1357
15561	1780
15561	2200
15561	7937
15561	12731
15561	3450
15561	12049
15561	1615
15561	9096
15561	9697
15561	9451
15561	936
15561	2408
15561	14518
15561	12955
15561	8103
15561	11078
15561	4753
15561	10078
1140	7713
1140	13601
1140	13993
8569	13751
8569	367
8569	1741
8569	13625
8569	8930
8569	1925
8569	793
8569	3302
8569	10939
8569	2069
8569	14029
8569	14416
8569	1771
8569	14245
14245	8569
8569	2232
8569	251
8569	10802
8569	13489
8569	6843
8569	6753
8569	14518
8569	3237
8569	8126
8569	14722
8569	7075
8569	12519
8569	8922
15618	7278
15618	3476
15618	4210
15618	7441
15618	5524
15618	8154
15618	1826
15618	13420
15618	315
15618	10182
15618	6240
15618	15284
12493	5850
12493	9013
12493	15427
12493	7770
12493	2770
12493	10079
12493	367
12493	3504
12493	12009
12493	8494
12493	11675
12493	1736
12493	9664
12493	2889
12493	4866
12493	14659
12493	8912
12493	13031
12493	9022
12493	12878
12493	9030
12493	15125
12493	7133
12493	11379
12493	11846
12493	7691
12493	10084
12493	10808
12493	8948
12493	613
12493	11043
12493	11731
12493	9697
12493	430
12493	11144
12493	6195
12493	6727
12493	12909
12493	12503
12493	8262
12493	11665
12493	2956
12493	1532
12493	197
12493	12087
12493	10236
12493	9740
12493	3379
12493	12555
12493	2350
12493	4305
12493	15573
12493	1529
12493	5643
12493	6119
12493	4877
12493	6426
12493	14837
12493	12088
12493	8700
12493	15367
12493	6810
12493	7254
12493	2377
12493	4378
12493	5196
12493	4409
12493	14061
12493	9737
12493	11597
12493	4244
12493	10294
12493	2354
9202	4182
9202	2097
9202	8678
9202	10949
9202	4881
9202	3792
9202	3573
9202	6601
2679	8049
2679	2761
13773	4430
13773	6939
13773	11847
13773	6905
14641	9683
14641	12970
14641	930
14641	11163
14641	3484
14641	13893
14641	12851
14641	7125
14641	12992
14641	14149
14641	2994
990	15495
990	10156
990	6573
990	2702
990	1609
990	13100
990	8953
990	7691
990	12441
990	14722
990	14382
990	11634
990	14326
990	10018
990	906
990	12288
990	13215
990	14508
990	2408
990	7748
990	15475
990	2690
990	12580
990	15452
990	1786
990	10847
990	8772
990	9469
990	793
990	11385
990	14527
990	74
990	1036
990	13011
990	14930
990	1183
990	1943
990	9286
990	10401
990	8561
990	9297
990	2512
990	9035
990	12649
990	12484
990	15158
990	9663
990	12022
990	2881
990	3091
990	219
990	12610
990	9305
990	11762
990	6745
990	3460
990	4276
990	14278
990	9910
990	4482
990	4535
990	9946
990	11162
990	5079
990	5507
990	5076
990	11464
990	11590
990	7473
990	10939
990	13229
990	5007
990	12883
990	8475
990	8262
990	10607
990	3543
990	15434
990	12029
990	6318
990	8604
990	3587
990	2844
990	11699
990	7548
990	2404
990	8126
990	8700
990	7920
990	13871
990	2326
990	13140
990	204
990	3898
990	7787
990	4419
990	11259
990	3969
990	412
990	10417
990	13186
990	8176
990	1090
990	1917
990	8392
990	5013
990	13259
990	11476
990	13847
990	1414
990	7082
990	8396
990	8638
990	14720
990	13397
990	11373
990	5383
990	6634
990	2481
990	13177
990	546
990	15491
990	7411
990	6601
990	8194
990	11052
990	7689
990	10861
990	9007
990	9518
990	3942
990	6239
990	13337
990	15102
990	6941
990	14673
14196	15161
14196	15538
14196	10976
14196	7534
14196	2327
14196	4692
14196	14274
14196	13937
14196	5001
14196	12683
14196	9776
14196	14710
14196	8630
14196	15666
2912	14196
991	2663
626	10833
626	14314
626	12013
626	1424
626	7408
626	4923
626	5214
626	14211
626	11558
626	12683
626	15593
626	14635
626	4639
626	5561
626	13526
626	13296
626	5520
626	13574
626	12288
626	13964
626	10987
626	5897
626	2454
626	7875
7473	626
626	15666
626	283
626	10814
11800	3295
11800	11586
11800	15422
11800	8702
11800	1736
11800	6255
11800	2045
11800	13058
11800	590
11800	2018
11800	13609
11800	3214
11800	11512
11800	10802
11800	3092
11800	2648
11800	14660
11800	13862
11800	2527
11800	2619
11800	4775
11800	14394
11800	5379
11800	3761
11800	11385
11800	11379
11800	1509
11800	1395
11800	5520
11800	5802
11800	7421
11800	12716
11800	2322
11800	10936
11800	1994
11800	8395
11800	15568
11800	3125
11800	14442
11800	3156
11800	5164
11800	3491
11800	13367
11800	4923
11800	11558
11800	10423
11800	12161
11800	5882
11800	711
11800	14372
11800	3915
11800	8256
11800	4573
11800	15017
11800	11862
11800	2284
11800	15392
11800	9529
11800	1826
11800	6290
11800	14560
11800	13717
11800	11054
11800	7375
11800	3116
11800	2091
11800	9023
11800	15552
11800	3829
11800	4587
11800	13503
11800	12735
11800	11308
11800	4703
11800	7410
11800	5963
11800	9647
11800	10243
11800	11913
11800	7349
11800	2904
11800	4002
11800	14942
11800	12412
11800	7804
11800	15409
12715	7776
12715	15572
12715	13578
12715	251
12715	335
12715	14343
12715	12967
12715	15614
12715	9393
12715	7876
12715	8124
12715	6224
12715	12290
12715	7590
12715	8310
12715	3901
12715	6892
12715	11425
12715	4284
2700	6223
2700	8919
2700	8397
7830	1357
7830	12120
7830	4288
7830	2943
7830	11379
7830	11007
7830	4805
7830	6932
7830	13741
7830	6543
7830	8733
7830	9286
7830	13148
7830	6794
7830	6747
7830	14061
2216	7812
2216	12184
2216	1340
2216	10548
2216	8189
2216	1592
2216	6990
2216	8703
2216	8881
2216	3089
2216	6930
2216	900
2216	15459
2216	7293
2216	5993
2216	8117
2216	1934
2216	14818
8445	2216
2216	13234
2216	10701
2216	251
2216	4575
2216	15513
2216	15354
2216	2969
2216	12872
2216	8324
2216	2611
2216	2160
2912	2216
6490	2216
2216	7342
2216	13964
2216	5118
2216	1776
2216	15143
2216	101
2216	11419
2216	2318
2216	599
2216	14749
2216	15274
2216	12324
2216	9371
2216	7804
2216	13808
7803	10674
864	10419
10419	13357
10419	392
10419	1314
10419	2934
10419	8165
10419	2939
10419	3395
313	283
313	11100
313	4923
313	15614
313	6934
2954	12536
2954	11563
2954	9180
2954	10056
2954	3265
2954	4891
2954	15637
2954	14377
2954	8482
2954	7408
2954	8086
2954	9469
2954	14636
2954	5373
2954	918
2954	5507
2954	2800
2954	693
2954	5956
2954	15010
2954	2196
2954	13011
2954	8145
2954	8912
2954	11952
2954	13964
2954	3385
2954	3018
2954	3967
2954	10607
2954	3357
2954	12601
2954	6734
2954	3573
2954	12836
2954	1039
2912	2954
2954	14957
2954	7983
2954	1979
2954	8584
2954	8907
2954	1947
2954	5172
2954	854
2954	13362
2954	6862
2954	4158
2954	426
2954	7851
2954	11052
2954	997
2954	14564
2954	11202
2954	14531
2954	7620
8489	8804
8489	911
8489	15385
8489	14883
15455	12094
15455	4544
2563	7514
2560	2377
2560	8688
7238	11198
7238	3748
7238	11653
7255	10052
7255	8997
7255	6945
7255	8956
7255	4388
7255	10125
7255	1376
7255	9251
7255	14471
7255	5007
7255	10041
8127	8844
8127	15219
8127	14765
8127	5583
8127	4664
8127	12791
8127	6430
8127	1943
8127	4263
8127	10738
8127	13753
8127	322
940	11507
940	5214
940	13837
5797	7283
5797	9704
5797	3226
10997	2232
10687	2377
10687	5499
10687	8354
10687	15614
10687	12276
10687	2632
5340	14112
5340	9610
5340	2454
5340	1893
5340	15666
5340	11384
5340	8045
96	6267
96	1850
96	6532
96	3780
96	12553
96	3183
96	15433
96	6483
96	12290
96	14018
96	547
96	5487
96	13964
96	14360
96	15283
14663	564
14663	4453
14663	10321
14663	4254
14663	1524
7673	14663
14663	13010
14663	13124
14663	5415
14663	11977
14663	4173
14663	15666
14663	10372
14663	12297
14663	1943
14663	2626
14663	5007
14663	11626
14663	5561
11538	3611
13070	2481
5833	15016
5833	2314
5833	4919
5833	7416
5833	11413
5833	3451
5833	3089
5833	11777
5833	7154
5833	565
5833	11920
5833	11998
5833	15585
5833	14383
5833	35
5833	4498
5833	2372
5833	5493
5833	3254
5833	11003
5833	4298
5833	936
5833	10244
5833	14802
5833	2632
5833	1895
5833	12006
5833	10038
5833	13826
5833	5936
5833	11826
5833	2939
5833	14619
5833	11597
5833	1455
5833	3574
15577	5951
15577	5007
2907	4153
2907	10056
2907	2327
2907	5794
2907	5446
2907	294
2907	11953
2907	7240
2907	5788
2907	4639
3894	9999
3894	12014
12135	14164
12135	6091
12135	7500
12135	14000
12135	2071
12135	13010
12135	3919
12135	7728
12135	10350
12135	1478
12135	7178
12135	204
12135	5951
12135	14818
2912	12135
12135	2232
11654	5405
11654	15619
11654	9640
11654	3732
11654	7217
11654	7923
11654	14659
11654	14773
11654	7329
11654	2908
11654	11348
11654	14056
11654	711
11654	2849
11654	2104
11654	4637
11654	11929
11654	14818
11654	9986
11654	12924
11654	15563
11654	13234
11654	14144
11654	11162
11654	6278
11654	10881
11654	906
11654	15248
11654	3913
11654	14861
11654	1039
11654	2805
11654	8678
11654	12163
11654	3942
11654	15207
11654	11864
11654	4441
11654	11952
11654	7206
11654	3518
5634	13064
5634	4468
5634	2085
5634	11961
8837	11980
8443	193
8443	1524
8443	5802
8443	7421
8443	3214
8026	12634
8026	9775
8026	10483
8026	5063
8026	8819
8026	3792
8026	11365
8026	6526
8026	14374
8026	12649
8026	9610
8026	204
8026	2341
8026	8269
8026	5048
8026	3606
179	15475
179	2533
179	5034
1165	12120
1165	5224
1165	7314
1165	813
1165	11360
1165	10486
1165	9591
1165	8157
1165	629
1165	14809
15117	1165
1165	2018
1165	14805
1165	5502
1165	797
1165	3053
1165	2341
1165	8960
1165	2527
1165	2690
1165	5768
1165	13164
1165	3039
1165	15091
1165	11051
1165	4467
1165	5772
1165	870
1165	11379
1165	14839
1165	4805
1165	12570
1165	1434
1165	13950
1165	13477
1165	9770
1165	9297
1165	11374
1165	1134
1165	14600
1165	14818
1165	5802
1165	2406
1165	7676
1165	3917
1165	5034
1165	14177
1165	4138
1165	11953
1165	10808
1165	5930
1165	11762
1165	3415
1165	6176
1165	13751
1165	3611
1165	4923
1165	3901
1165	11663
1165	5660
1165	7673
1165	10578
1165	14852
1165	8910
1165	5007
1165	10360
1165	8262
1165	6802
1165	2622
1165	9450
1165	3227
1165	5785
1165	8688
1165	2437
1165	15547
1165	13219
1165	8126
1165	13316
1165	11606
1165	4378
1165	8096
1165	10883
1165	14061
1165	7660
1165	8304
1165	13454
1165	6627
1165	13737
1165	7029
1165	14092
1165	5214
1165	8629
1165	3347
1165	7428
1165	12332
1165	3829
1165	7844
1165	2818
1165	6217
1165	15669
1165	15248
1165	14238
1165	10083
1165	6865
1165	4909
1165	1016
1165	8921
1165	5359
1165	1026
1165	43
1165	5115
1165	15192
1165	1258
1165	6413
1165	7804
1165	27
5968	4570
5968	3062
5968	1626
5968	14156
5968	9166
5968	5685
5968	2124
5968	149
5968	3941
5968	3774
5968	5209
5968	13916
5968	5663
5968	14044
5968	7896
5968	5118
5968	5859
5968	10171
12515	4027
4371	3480
4371	3424
4371	384
4371	4040
4371	8750
4371	9162
4371	13445
4371	1811
4371	4544
4371	8620
4371	2271
4371	2224
4371	13294
4371	2295
4371	5134
4371	11259
4371	1435
4371	5066
4371	6659
9054	6543
9054	5007
9054	7421
7870	2139
7870	15445
7870	2475
7870	1736
7870	6171
7870	1917
7870	4326
7870	1969
7870	2239
7870	2090
7870	13557
7870	11814
7870	14055
7870	13480
7870	10738
7870	8047
7870	3461
7870	9200
7870	6366
7870	6634
7870	3538
7870	7195
7870	4430
7870	3535
7870	7617
7870	14507
7870	12021
7870	6582
7870	106
7870	9677
7870	13194
7870	852
7870	12649
14156	5276
14156	149
14156	1174
14156	4923
14156	4260
14156	1715
14156	3062
14156	2261
14156	11379
14156	4805
14156	6595
14156	9297
14156	5007
14156	251
14156	14044
14156	2350
14156	5209
14156	9485
14156	4570
14156	4378
14156	15367
14156	14834
14156	283
3105	2327
3105	5358
3105	43
3105	13540
3105	4532
3105	5184
3105	13937
3105	14770
3105	9256
3105	15666
3105	15473
3105	1478
3105	6942
3105	13865
15088	3891
13524	4430
13524	11847
13524	6939
9217	5329
9217	5804
9217	2374
9217	3226
9217	15476
9217	55
9217	644
9217	5727
9217	7176
9217	4269
9217	4606
9217	2522
9217	7710
9217	7471
9217	1566
9217	9062
9217	4067
9217	2141
9217	13789
11377	4726
11377	3491
11377	8646
11377	7022
11377	9758
11377	9610
11377	5583
11377	6732
11377	757
11377	5490
11377	13755
11377	3979
11377	9575
11377	784
11377	2913
11377	13164
13277	8971
15345	6857
15345	5224
15345	4773
